Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Atheist,0,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Atheist,0,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Bahai,8,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Bahai,0,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Bahai,4,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Bahai,2,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Bahai,1,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Bahai,5,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Bahai,0,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Bahai,0,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Bahai,5,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Baptist,0,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Baptist,0,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Baptist,0,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Baptist,0,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Baptist,0,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Baptist,0,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Baptist,1,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Baptist,0,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Baptist,0,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Baptist,0,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Baptist,0,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Baptist,0,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Baptist,0,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Baptist,0,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Baptist,1,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Baptist,0,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Baptist,0,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Catholic,0,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Catholic,0,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Catholic,0,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Catholic,0,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Catholic,0,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Catholic,0,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Catholic,1,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Catholic,0,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Catholic,0,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Catholic,0,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Catholic,0,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Catholic,4,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Catholic,0,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Catholic,0,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Catholic,0,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Catholic,1,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Catholic,0,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Christian,16,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Christian,14,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Christian,21,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Christian,5,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Christian,6,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Christian,3,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Christian,2,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Christian,16,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Christian,2,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Christian,21,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Christian,7,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Christian,2,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Christian,2,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Christian,10,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Christian,45,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Christian,6,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Christian,16,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Evangelical Christian,0,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Evangelical Christian,0,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Evangelical Christian,1,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Evangelical Christian,0,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Evangelical Christian,0,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Evangelical Christian,0,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Evangelical Christian,0,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Evangelical Christian,0,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Evangelical Christian,0,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Evangelical Christian,0,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Evangelical Christian,0,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Evangelical Christian,0,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Evangelical Christian,0,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Evangelical Christian,0,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Evangelical Christian,0,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Evangelical Christian,0,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Evangelical Christian,0,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Hare Krishna,0,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Hare Krishna,0,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Hare Krishna,0,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Hare Krishna,0,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Hare Krishna,0,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Hare Krishna,3,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Hare Krishna,0,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Hare Krishna,0,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Hare Krishna,0,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Hare Krishna,0,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Hare Krishna,0,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Hare Krishna,0,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Hare Krishna,0,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Hare Krishna,0,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Hare Krishna,0,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Hare Krishna,0,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Hare Krishna,0,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Moslem,686,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Moslem,350,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Moslem,111,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Moslem,90,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Moslem,107,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Moslem,43,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Moslem,21,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Moslem,40,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Moslem,74,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Moslem,41,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Moslem,46,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Moslem,68,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Moslem,71,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Moslem,67,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Moslem,50,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Moslem,60,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Moslem,25,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Moslem Ismaici,0,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Moslem Ismaici,13,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Moslem Ismaici,0,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Moslem Ismaici,0,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Moslem Ismaici,26,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Moslem Ismaici,11,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Moslem Ismaici,16,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Moslem Ismaici,1,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Moslem Ismaici,28,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Moslem Ismaici,0,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Moslem Ismaici,0,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Moslem Ismaici,2,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Moslem Ismaici,4,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Moslem Ismaici,5,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Moslem Ismaici,23,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Moslem Ismaici,10,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Moslem Ismaici,0,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Moslem Shiite,534,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Moslem Shiite,294,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Moslem Shiite,183,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Moslem Shiite,192,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Moslem Shiite,91,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Moslem Shiite,70,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Moslem Shiite,64,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Moslem Shiite,33,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Moslem Shiite,108,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Moslem Shiite,123,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Moslem Shiite,226,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Moslem Shiite,248,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Moslem Shiite,270,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Moslem Shiite,634,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Moslem Shiite,1,634,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Moslem Shiite,447,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Moslem Shiite,444,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Moslem Suni,788,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Moslem Suni,680,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Moslem Suni,517,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Moslem Suni,583,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Moslem Suni,394,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Moslem Suni,283,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Moslem Suni,504,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Moslem Suni,242,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Moslem Suni,298,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Moslem Suni,206,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Moslem Suni,287,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Moslem Suni,350,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Moslem Suni,328,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Moslem Suni,436,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Moslem Suni,1,144,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Moslem Suni,267,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Moslem Suni,198,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,No Religion,0,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,No Religion,0,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,No Religion,0,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,No Religion,0,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,No Religion,0,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,No Religion,0,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,No Religion,1,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,No Religion,0,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,No Religion,0,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,No Religion,0,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,No Religion,1,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,No Religion,0,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,No Religion,6,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,No Religion,1,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,No Religion,4,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,No Religion,1,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,No Religion,1,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Other Religion,0,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Other Religion,2,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Other Religion,0,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Other Religion,2,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Other Religion,0,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Other Religion,0,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Other Religion,0,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Other Religion,3,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Other Religion,1,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Other Religion,0,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Other Religion,0,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Other Religion,0,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Other Religion,0,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Other Religion,0,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Other Religion,8,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Other Religion,4,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Other Religion,0,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Pentecostalist,0,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Pentecostalist,0,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Pentecostalist,0,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Pentecostalist,0,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Pentecostalist,0,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Pentecostalist,0,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Pentecostalist,0,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Pentecostalist,0,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Pentecostalist,0,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Pentecostalist,0,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Pentecostalist,0,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Pentecostalist,0,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Pentecostalist,0,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Pentecostalist,0,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Pentecostalist,0,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Pentecostalist,5,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Pentecostalist,0,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Protestant,1,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Protestant,0,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Protestant,0,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Protestant,2,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Protestant,0,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Protestant,0,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Protestant,1,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Protestant,0,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Protestant,5,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Protestant,0,51,458
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2012,578,Protestant,1,66,292
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2013,678,Protestant,0,66,066
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2014,696,Protestant,8,72,820
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2015,1,168,Protestant,8,66,517
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2016,2,930,Protestant,21,96,874
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2017,806,Protestant,5,33,368
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2018,693,Protestant,4,15,735
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2002,2,026,Russian Orthodox,0,30,307
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2003,1,370,Russian Orthodox,0,32,256
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2004,836,Russian Orthodox,0,56,397
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2005,876,Russian Orthodox,0,51,904
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2006,633,Russian Orthodox,0,39,552
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2007,413,Russian Orthodox,0,47,753
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2008,611,Russian Orthodox,0,64,734
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2009,338,Russian Orthodox,0,79,943
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2010,527,Russian Orthodox,0,71,362
From: 01 Jan 2002,To: 18 Sep 2018,Afghanistan,CY 2011,392,Russian Orthodox,1,51,458
